"Cr","Fe","Nb","Mo","Ti","Al"
17.3206542574543,18.60626,7.5,2.62394139179111,0.81144712292924,0.62998
17.3079042574543,18.5742,7.5,2.63418139179111,0.81966712292924,0.63052
17.2950142574543,18.54215,7.5,2.64437139179111,0.82789712292924,0.63105
17.2819842574543,18.51012,7.5,2.65452139179111,0.83613712292924,0.63156
17.2688142574543,18.4781,7.5,2.66462139179111,0.844397122929241,0.63204
17.2555142574543,18.44609,7.5,2.67468139179111,0.85265712292924,0.63251
17.2420842574543,18.4141,7.5,2.68469139179111,0.860937122929241,0.63297
17.2285142574543,18.38211,7.5,2.69466139179111,0.86922712292924,0.6334
17.2148142574543,18.35014,7.5,2.70459139179111,0.87752712292924,0.63382
17.2009842574543,18.31818,7.5,2.71447139179111,0.885847122929241,0.63422
