C[0]: 	17		18.5		36		6		0.62		0.09		
C[1]: 	17		18.5		36		6		0.62		0.09		
C[2]: 	17		18.5		36		6		0.62		0.09		
C[3]: 	17		18.5		36		6		0.62		0.09		
C[4]: 	17		18.5		36		6		0.62		0.09		
C[5]: 	17		18.5		36		6		0.62		0.09		
C[6]: 	17		18.5		36		6		0.62		0.09		
C[7]: 	17		18.5		36		6		0.62		0.09		
C[8]: 	17		18.5		36		6		0.62		0.09		
C[9]: 	17		18.5		36		6		0.62		0.09		
