C[74]: 	17.3079		18.5742		3.10331		2.63418		0.819667		0.63052		
C[75]: 	17.295		18.5422		3.14824		2.64437		0.827897		0.63105		
C[76]: 	17.282		18.5101		3.19331		2.65452		0.836137		0.63156		
C[77]: 	17.2688		18.4781		3.2385		2.66462		0.844397		0.63204		
C[78]: 	17.2555		18.4461		3.28382		2.67468		0.852657		0.63251		
C[79]: 	17.2421		18.4141		3.32926		2.68469		0.860937		0.63297		
C[80]: 	17.2285		18.3821		3.37483		2.69466		0.869227		0.6334		
C[81]: 	17.2148		18.3501		3.42053		2.70459		0.877527		0.63382		
C[82]: 	17.201		18.3182		3.46635		2.71447		0.885847		0.63422		
C[83]: 	17.187		18.2862		3.51229		2.72431		0.894167		0.6346		
C[84]: 	17.1729		18.2543		3.55836		2.73411		0.902507		0.63496		
C[85]: 	17.1587		18.2224		3.60455		2.74387		0.910857		0.63531		
C[86]: 	17.1443		18.1904		3.65086		2.75359		0.919217		0.63564		
C[87]: 	17.1299		18.1585		3.69729		2.76327		0.927587		0.63595		
C[88]: 	17.1153		18.1266		3.74384		2.7729		0.935967		0.63624		
C[89]: 	17.1005		18.0947		3.79052		2.7825		0.944367		0.63652		
C[90]: 	17.0857		18.0628		3.83731		2.79206		0.952777		0.63678		
C[91]: 	17.0707		18.0309		3.88423		2.80158		0.961187		0.63702		
C[92]: 	17.0556		17.999		3.93127		2.81105		0.969617		0.63725		
C[93]: 	17.0404		17.9671		3.97843		2.8205		0.978067		0.63746		
C[94]: 	17.025		17.9352		4.02572		2.8299		0.986517		0.63765		
C[95]: 	17.0095		17.9034		4.07313		2.83927		0.994977		0.63782		
C[96]: 	16.9939		17.8715		4.12067		2.8486		1.00346		0.63798		
C[97]: 	16.9782		17.8396		4.16833		2.85789		1.01195		0.63812		
C[98]: 	16.9624		17.8077		4.21613		2.86714		1.02045		0.63824		
C[99]: 	16.9464		17.7759		4.26405		2.87636		1.02896		0.63835		
C[100]: 	16.9304		17.744		4.31212		2.88555		1.03749		0.63844		
C[101]: 	16.9142		17.7121		4.36032		2.8947		1.04602		0.63851		
C[102]: 	16.8978		17.6802		4.40866		2.90381		1.05457		0.63857		
C[103]: 	16.8814		17.6484		4.45714		2.91289		1.06312		0.63861		
C[104]: 	16.8649		17.6165		4.50577		2.92194		1.07169		0.63863		
C[105]: 	16.8482		17.5846		4.55456		2.93095		1.08028		0.63864		
C[106]: 	16.8314		17.5527		4.60351		2.93992		1.08887		0.63863		
C[107]: 	16.8145		17.5208		4.65262		2.94887		1.09747		0.6386		
C[108]: 	16.7975		17.489		4.7019		2.95778		1.10609		0.63856		
C[109]: 	16.7804		17.4571		4.75137		2.96666		1.11472		0.6385		
C[110]: 	16.7631		17.4252		4.80101		2.9755		1.12336		0.63843		
C[111]: 	16.7458		17.3933		4.85085		2.98432		1.13201		0.63834		
C[112]: 	16.7283		17.3614		4.90089		2.9931		1.14067		0.63823		
C[113]: 	16.7108		17.3295		4.95114		3.00185		1.14935		0.6381		
C[114]: 	16.6942		17.2977		5.00162		3.01056		1.15802		0.637962		
C[115]: 	16.692		17.2975		5.05232		3.01058		1.15803		0.637958		
C[116]: 	16.6752		17.2657		5.10327		3.01926		1.16673		0.6378		
C[117]: 	16.6574		17.2338		5.15448		3.02791		1.17544		0.63763		
C[118]: 	16.6393		17.2019		5.20595		3.03654		1.18416		0.63744		
C[119]: 	16.6212		17.1699		5.25771		3.04514		1.19289		0.63723		
C[120]: 	16.603		17.138		5.30976		3.0537		1.20163		0.63701		
C[121]: 	16.5846		17.1061		5.36213		3.06224		1.21039		0.63677		
C[122]: 	16.5662		17.0741		5.41482		3.07075		1.21915		0.63652		
C[123]: 	16.5476		17.0422		5.46786		3.07923		1.22793		0.63625		
C[124]: 	16.529		17.0102		5.52127		3.08768		1.23672		0.63596		
C[125]: 	16.5102		16.9783		5.57505		3.0961		1.24552		0.63566		
C[126]: 	16.4913		16.9463		5.62924		3.10449		1.25433		0.63534		
C[127]: 	16.4723		16.9143		5.68385		3.11286		1.26315		0.635		
C[128]: 	16.4532		16.8823		5.7389		3.1212		1.27199		0.63465		
C[129]: 	16.434		16.8503		5.7944		3.12951		1.28083		0.63428		
C[130]: 	16.4147		16.8183		5.8504		3.13779		1.28969		0.63389		
C[131]: 	16.3953		16.7863		5.90689		3.14605		1.29856		0.63349		
